가지는	5079
차분하고	6687
넘어가는데	6908
했네요	1266
주는데	1805
사르	4612
레알	2716
멀쩡해지는	1892
쳐서	4606
아울렛	6048
마켓	1277
so	3682
간만	4885
가면	256
st	6052
맛있었고	627
전혀	1343
나갈	1918
터리	5420
근본	309
좋아하네요	7511
ideally	6362
다양하게	3672
5300원	6632
느껴	5476
스벅	575
보고	1279
to	4770
핸드	807
친절하네요	3729
받음	3477
잡혔는지	8166
전형	4574
동의	6524
천재	8188
하루	2101
대형견	2573
두루	6668
아쉬웠습니다	2280
천장	689
받은	313
바캉스	7140
보관	3080
up	5222
김치볶음밥	6703
받을	1785
연예인	6092
커서	396
없었고	2040
시끌시끌	1470
은근	2818
강력	8062
this	4442
할만큼	5360
타이어	6680
아이라이너	7920
사망	8068
알수있을것이다	3886
받이	3688
늦게	75
주력	1303
갈릭	2384
깜놀	5503
싶다	162
빵빵	831
아이스크림	882
멤버	8077
젠틀	111
갈릴	3380
들어가길	7411
모두	356
우리나라	4493
도대체	2739
압구정	2010
좁은	2625
자릿값	3511
붙어있더군요	5092
빙수	539
전화	1693
했던	950
전환	3807
#친절한카페	7361
we	6360
갈만	1233
비싸다	2456
청계천	6924
밝은	2170
먹자마자	2311
특출나게	3217
꽃향	7418
데워져서	7897
놓으시던데요	7865
그래서	968
타임	2348
즐거운	2868
달았습니다	5696
씹고	3661
친절하긴	5327
타입	6933
나오지만	7901
빡세	4118
나게	995
난감	6159
친절하구먼	7272
뭐라고	7581
시끄럽	4467
마시는게	3883
즐거움	4579
바쁘면	7713
존맛탱	3069
반점	7831
좁음	5630
방역	5994
시끄러	2539
탁자	7369
주로	1106
깨끗	1620
달아서	2146
들었어요	3148
오타	5523
뒷골목	6150
존중	6472
하였다	6844
들어가고	5517
들어간거	4823
먹을꺼면	3814
인한거	6599
yg	7859
오틀리	184
아래층	6714
플라스틱	1267
씻고	3007
모드	4281
저렴하지	4210
연하게	3486
한가지	4344
토핑추	6321
모든	1460
시원하게	3758
ㅠㅠㅠㅠ	2675
있구요	4487
피로스	7982
가득해서	1011
금방	3129
개량	8217
파삭	3537
용산	4085
동점	5755
파티션	3299
후추	4876
곧바로	6831
사면	3934
마시고있습니다	6590
get	5129
전후	7483
나고	60
맞았어요	1657
살린	653
시원하고	4477
철제	6766
행동	3731
한적하고	1613
저렴해요	3067
모모스	7125
높여서	3766
가까운	480
저희	2616
물어보지마라	5528
뷔릴레	960
왠지	399
컨셉	1635
추워서	2578
함량	8028
미안했을	6307
찍으시는	7153
맞춰	6275
향나	7026
싫어해서	4272
파서	7403
용서	5892
종일	3429
몰라용	6424
종이	684
오른쪽	6156
비아	2981
별도	6396
움직일	8079
만들어주셨어요	3222
참신한	6798
보기	41
삐빅	6706
해주세여	7441
알겠지만	5270
적힌	3038
종자	6072
비싸구요	5076
허걱	8086
비앤	7834
방울	8137
머신	796
here	4754
나구	2206
#내돈내먹	7301
나무라	7634
심각해요	7848
미쳐	2893
안감	2937
콜라겐	7523
상호작용	6361
거기	1205
선곡	1488
비싼데	2175
영향	6674
트러스	3624
느낄	4629
에티오피아	5432
가벼운	629
정해	7619
쥬르륵	7780
느낌	320
싼데	5641
좋았습니다	967
가미	4415
편견	4531
밝아서	3977
비싸도	1773
반죽	3415
제품	3009
안나는데	7654
몰두하셨으면	8201
찾으러	3791
느끼	1717
상도동	6190
좋을	631
퓨저	2065
하며	3614
이러는게	4328
하면	346
좋으	5699
초반	1344
상냥하구	3316
뿌려진	6811
좋은	210
망치	7122
했다는것	7393
코드	2607
되서	2037
튀튀	3573
바질	2184
가배	6710
만큼	1408
없었던	3179
들러서	2353
brownie	4741
뒤끝	7644
두면	533
안되나	4266
좋음	432
기록	5236
복잡하고	6407
테러	4303
가방	1537
로봇	4466
보드게임	1699
오리진	5430
영혼	5592
테이블	380
파는데	7580
모르고	3611
5800원	1782
낡고	5285
의견	6768
주말	254
친절하셔요	1731
아깝네	7053
힘든	675
힘듦	3497
방음	5434
블루베리	196
힘들	4241
노트	5423
먹고싶은	4933
매머드	5284
먹고싶을	1032
진짜루	537
레트로	448
입니다	817
우선	5802
연하네요	2378
페너	1935
영화	3844
까눌레	103
안경	797
노티	4541
간단하게	4864
입니당	1094
시키니까	4515
할만	2166
레이	3660
앉게	5578
방이	6038
6.5	5259
비올	7033
쇼파	604
테로	5975
배워	5924
새로	1410
걷기	3268
나기	4870
가봐서	2912
모르게	6512
만듭니	5549
1000원	1854
않게	2959
민초	4240
없었다	6769
유동	6167
주먹	3334
안되나요	5331
여의도	3568
많은데	1305
앉고	1249
브륄레	1913
카푸치노	1760
종종	1044
시럽	2584
유도	6748
유독	2708
천지	2778
걸까	2653
마셔서	4439
콘셉트	4587
차라리	2392
갸또	3068
않고	1225
창렬해	7591
불편했다	7946
제한	1544
스러워서	5874
아담하고	3617
가보	8204
심해서	1563
저렴해서	2938
옥수수	2300
가볼	3191
가본	525
비용	3102
4천원	3232
도착	249
문화유산	3260
추가	197
몇몇	699
점심때	1315
lady	4758
나서인지	5944
비우	6849
맛있을거	7672
완벽했을텐데	6688
파스	7750
있는게	3759
지나가는	4432
리필	1901
아몬드	6247
받지	2106
ㅋㅋㅋㅋㅋㅋㅋㅋ	7132
안되는지	5933
남겨	3074
움직이시는거	8255
물었더니	2465
콜드	3234
베리	1015
시키는데	5635
비워	637
올리고	4437
삼면	5964
비틀어진	7111
어둑한	2764
많긴한데	3197
개맛	189
많은듯	6606
소소한	301
따지고있고	2094
핸드폰	585
더했지	8225
의외로	1368
리하	6967
기류	2846
최대	6195
가봤지만	6233
기름	2060
태운	3630
친절하셨습니다	3742
플레인	2327
평가	4067
플레이	552
산미	571
맛있는건	1798
맛있는거	1347
#문정로데오거리카페	7329
기를	2338
한다면	4120
한다며	2072
버렸네요	4829
흔들어주셔서	7759
해준다	4441
조용히	1200
만나면	6507
태워	4438
통신사	7426
향신료	3594
우수	4029
하시던데	4835
미친	3643
비율	5326
촘촘함	6164
아니지만	1492
콘센트	825
합리	3786
로빈	1636
로비	4998
오져요	7181
almost	5163
찾아갔는데	1280
기만	1465
점바점	1776
빌려주셔서	3181
놀랐음	3841
들어온게	5624
끼는	6393
아까	2164
붉은데	7228
싫어하면	5575
촌스럽다고	5804
주문	234
이야기	2433
빡치게	6930
반쪽	5732
카톡	7211
들어오고	398
카토	1960
었나봐	7835
위로	1397
먹어봣음	8125
신뢰	3048
쉬운	5712
체적	1146
busy	5130
나오기에는	7457
실력	3421
해봤지만	2457
가봐야지	3578
없애주고	5551
#스벅	7332
지나가다	4479
잉글리시	5334
블루마운틴	6095
줍니다	4070
낮고	5058
테마	2595
마트	2901
억지로	6584
평범해요	813
딱입니다	3944
체제	3862
좋을지도	6324
독특하고	3184
탈출기	7000
성공	702
통과	7603
브루어스	7259
승부	657
만든다	7956
알겠음	4420
편하지는	6490
많았고	400
버블	1124
맞다고	7070
슈페너	4162
돼요	3851
없어졌지만	5242
우승	7702
동쪽	6684
매콤	2845
치한	7896
앉기	5508
#로스터리카페	1666
떠들면서	3430
뚝딱	4161
작아요	4702
마틸	6629
없어도	742
페니	1030
차써야	7989
폐가	8075
써주세요	1853
키치	3805
부드러워요	5593
휴식	5263
심했습니다	7948
거나	2726
추구	6808
빠삭하	5062
아낄거	2899
말투	2295
세게	3644
친절했고	3199
놓는지도	7086
밥집	6611
#잠실새내이색데이트	7319
가져가서	3006
도너츠	3405
범벅	8129
친절하단	4826
친절하다	2723
붐비고	7907
닉값	7505
좋진	2956
제휴	6235
뎁혀	6408
좋아지는	3167
먹어	20
좋지	1547
놀라울	1821
남김	4407
wasn	5180
꽃다발	7465
세계	1946
시끄러운데	4734
주민	1018
좔좔	7443
남긴	5357
몰겠네요	579
has	5198
독특했어요	6879
방지	3969
나누느라	6432
감별	6864
모로	5297
그러면	7005
귀족	7810
따스한	4183
없다면	8158
자물쇠	3953
프렌차이즈	4121
주방	2732
한번	335
해주는	2440
내고	2519
추워요	3093
신림	6786
몰랏	4941
시키거나	7073
쇼핑	2977
해야겠다	588
2800	6064
만드는	3003
몰라	5698
하시는지	3696
외국인	4616
림프	4666
신맛	1672
있는거	3878
부족했어요	2190
있는건	4964
꾸준히	1462
슬러시	4608
담기는	6487
있는것	2369
그럴만	5571
충분히	681
몇번	1828
야할것도	7222
직장인	1019
말씀드립니다	6715
time	5159
아닌가요	177
자리는	2454
드시지	3726
갈거에요	4141
하는말을	5913
건너	6350
틀어주시는	5902
달아요	202
만족할	682
생각나서	1263
찌꺼기	801
뺐어요	4258
친절한데	2876
졸리진	8021
촉촉해서	7054
누텔라	2909
교환	6458
죄책감	5070
따지면	3555
발라드	3959
블론디	4079
교회	4932
갈비	7861
평균	1409
비주	719
밀크쉐이크	5019
만족함	3216
마포	5266
전공자	6253
지키는	6948
받고서	7479
힘들잖아요	8152
묻어나오니까	7372
눈흘깃	7792
실링	2691
조용함	3925
출구	4447
개미	7112
조용한	816
는데	2674
러스트	7182
비싸네요	6263
스토어	4025
규어	6574
조용할	1193
그래요	3021
디져트	1715
애견	3419
감사했습니다	3214
급하게	4976
루꼴	2155
주변	1026
해먹	3694
실망	1374
몰려	3864
멀어	7500
#잠실새내역카페	7350
짧아서	7254
중국인	4086
서너	8190
학부모	6899
에어컨	830
오픈	260
나왔다고	2947
이용자	2069
재교육	7166
쓴맛	1696
촉촉해가지고	7820
많으니	5122
데이트	4665
맛있더라구요	229
좁아서	788
팬케익	1662
텍스쳐	4641
브로드밴드	6067
인간	4524
개발	5409
이건	1433
개방	2036
친절하셨어요	961
쓰면	4436
보였음	447
돌아봐	8135
시켜서	1994
예쁘지만	4092
얼어있어서	6709
#문래동카페	922
해놓은	4940
해놓음	6875
녹아버러	7923
카페	107
비쥬	5241
춥고	5338
모를	3174
있었습니다	2235
모름	3628
아로마	6667
point	5455
사먹어야하네요	7004
가신다면	6635
촛불	6471
배짱	4513
앙금	2640
어울리고	1900
어두컴컴하고	7930
오토바이	5622
세기	7785
인건	6631
식물	3420
그래여	2847
내기	3510
비지	7789
조치	7030
베버	5556
비린내가	3860
출근	6699
웬만한	2998
아니라는	4283
아닌가	161
been	2095
힘들었어요	2521
빙의	6965
느꼈어요	3822
도와줍니다	5564
왔다가	6539
슬리퍼	8049
별로	217
손바닥	6093
지하철역	8006
어떻게	2980
요정	5901
험이었음	3882
you	5184
논현	6707
시켜요	6246
겁나	114
먹음	1601
커요	3541
힐링	1937
봤고	2075
만족스러웠습니다	2277
먹은	2438
소규모	5418
밸런스	3436
보는	1293
충격	3857
왜케	85
먹을	127
개별	2211
들게	5554
ㅠㅠㅠㅠㅠㅠ	4269
보니	139
없다고하니	6437
깔려	7016
부드러운	3306
안나	223
올게요	3480
듣고	3356
hot	7312
괜찮은	658
브루잉	1604
안하나보다	6197
메들리	7975
괜찮을	4378
해물	1940
로서	3097
규용	1443
괜찮음	787
노후	3438
계시는	4354
칸막이	1515
스러웠습니다	5543
이구	211
먹자	1260
이국	5821
씹는	2668
인공	5512
패스	5438
보다	1766
들고	389
좋았는데	1750
상봉	2914
되어있어요	3058
안내	1572
수없이	1354
안남	2743
밀크	888
그러는지	4600
아줌마	4853
생각나요	2257
고요한	4189
되어	696
아보카도	887
레모네이드	3505
한가한	4061
친절하진안	4032
찍으면	5957
않나	3520
8:00	7225
있느니만도	7917
나눠	6555
구워서	5935
스시	4856
마셔야	1334
어떨까	4418
로소	6280
느끼하고	1663
쳐인	2116
5천원	1364
별루	2255
밀키	3297
어울렸어요	4819
붐비는	544
아쉬웠	3343
유럽	1967
8:30	3880
애기	6250
기복	6400
아르바이트	3945
#올림픽동원스벅	7336
얹으세요	7184
기본	596
떨어졌는데	7737
서는	5734
아쉬움	472
경의선	4580
받습니다	8017
몰리	2149
인구	4369
새벽	547
아쉬운	1536
만들면서	4706
보던	7342
뚜레	8179
먹어주세요	5472
어이없고	5782
즐겨	5417
읍니	2813
왤케	3732
끝맛	6394
가서	232
프루츠	2663
휴업	4554
싶었음	5584
버석	8148
아니구	4330
안녕	4053
밀었다가	7468
좁아요	2545
아깝네요	2341
건대	4047
가봐요	4922
읽고	1490
만하	3192
샬롯	7326
벨벳	1818
일관	5710
갈수있어서	8258
아쉬웠네요	4139
앤티크	5947
가성	240
이기	4200
녹힌	7942
애오개	8256
나니	4930
걸릴거	2039
보리차	5408
롭습니	8124
가세	1447
토닉	8163
스코티	7472
넣으신	6511
오후	1285
안된다고	3089
웬만하면	259
버섯	1639
중반	4589
만해	1259
면서	2982
벽면	824
#morninggroove	7314
기분	10
출근길	3905
아인슈패너	6778
알았는데	955
조아요	4295
필수	2362
생명	5718
헤치고	8053
좋아해요	3239
돼지	2188
먼저	2685
이긴	1090
마셔요	5757
아는데	8100
봤는데	21
어렵습니다	6755
조아용	6824
추출량	7485
준비	1710
있으나	325
겪고	6975
모르겠습니다	3908
좋아하지	2548
건데	3402
menu	5142
좋아하진	733
본데	4385
거칠지	6956
버셨	6794
복도	7955
제대로	204
아닌것	2661
걸린다고	3345
타치	6765
사색	1680
우와	6232
싶네용	6782
다가	137
아니라고	3739
남녀	837
글쎄	1786
#꽁치그라피	7307
아닌거	561
같은건	4991
싶네요	5018
같은거	4293
사사	5919
요즘	984
인근	1436
인기	3378
파시네요	2854
심하지	3780
없던데	6467
많았지만	6922
아니고	1869
개꿀맛	2177
규정	7080
까며	7383
걸리고	2391
유료	6181
이상해요	3910
텅빔	7701
낭낭	5400
받침	4208
듣기	3699
싫으신	4260
같은게	4697
코코넛	2356
올라가는	3146
"아니	6207
어디서	2113
이뻐서	6227
바코드	5307
아는	475
탈출	1732
쌉쌀한	6514
갈색	6489
쫀득하	6525
운영	2017
아늑	3852
응대	1342
해보고	1694
난다	1564
로스	5419
입고	5534
쫀득함	7481
사서	1789
친절한듯	5309
고소했어요	5921
맹탕	5344
김밥	3985
맥앤치즈	5590
파이	1800
기대했지만	1848
맛없지도	4875
아니어도	126
용인	3695
쫀득해	6202
많다고	2297
싶겠어요	6243
아님	661
구현	5960
아닌	303
야간	3267
아닐	3037
있을까	4178
필요하면	6675
허니	2328
놀랐는데	6867
있게	496
아니	1207
있는거구나	8241
해본	5745
만화	5518
쩝쭵쫩	7711
잇고	4926
통념	6751
싶어요	1860
나오기까지	7287
친절함에서	7218
민트	1140
맛없다	4212
모를까	4222
something	5170
서도	1683
하고요	1332
나도	5644
살아남겠죠	6896
불친절하시네요	5111
약간	123
안되는	135
있고	133
않네요	2383
기는하나	6282
일까	873
되시길	7916
완전히	2238
읽기	2453
않았습니다	2994
데우기만	6109
왔는데	3386
괜찮아	2834
불편하네요	4198
어니언	6871
달았음	7280
결과	7657
18:30	6830
강해서	4645
블치케	3183
석도	4345
모반	6566
우유	1079
이사오	6937
느끼하네요	6225
증거	6836
테라로사	5816
포고	4786
되자	6745
들어오는지	4781
앉는	3947
멋음	7088
맛없는	23
귀찮	6298
보드	5925
crumble	2145
감사	3816
ice	1039
똑같이	6230
잊고	7449
아깝다	488
조아여	5014
않는	523
유리	840
장사치	8120
내내	528
가지마	7825
작가	3691
슴슴	7408
awkward	5194
쫓아오다가	8098
느껴져서	1486
단거	3790
입구	1903
가슴	3997
망가짐	5362
감상	2863
자격증	7641
나오길래	306
결국	1690
닦고	6622
없지만	944
먹지	333
즐길	1155
돌아다니는	3892
버스	2544
과테말라	4190
안단	1243
먹질	6583
영수증	2923
안달	72
아니었어요	2512
신분	3773
먹진	7755
학생	1020
세련된	5427
않다	619
주의력	7547
난이도	2601
나아요	7194
가시	1254
단계	850
없었네요	4912
휴일	6308
와플	193
모자라서	6509
똑같은	5684
어떤게	2936
버리고	7490
하셔	1864
훌륭합니다	4192
나이스	2881
있길래	4064
쳐진	6917
가실	1255
감사히	7756
마세요	334
계셨는데	5250
남는	4622
팔이	5822
쉽지	3871
닦아주셨으면	4962
있구	756
한샷	5484
작게	3861
갈수	6411
약과	4481
바빠서	3596
맛있구요	2509
없는지	4290
청결한	5462
먼지	1403
단골	1632
싫으시면	7539
각심	4103
#종로카페	7347
식빵	1958
아끼는	1763
심하지만	2063
느랴	8092
앵글	7338
감성	479
남겨요	2669
글씨	6135
닫고	4333
민폐	4906
종암동	5977
흰색	6488
좁지만	2111
깔끔해서	392
자고	1512
방침	4662
시켜야	4213
간식	1093
신선하고	2246
떡갈나무	7816
네온사인	7604
명성	4352
서든	2568
친절하시구요	2654
신선한것	2962
빠짐	5603
가더니	7739
안된다	464
안좋아서	7373
nice	4757
받아들이는	5555
빠진	6973
의도	3591
작고	809
색다른	7693
나오고	34
유명	1784
desserts	5196
perfect	5191
틀어서	3645
낫다	1084
심보	3027
쓰는게	6670
알던	2870
ㅠㅠㅠㅠㅠ	4644
개존맛	4145
익숙한	5329
돌아서	3719
사실	1534
쓰는것	6851
생겼고	3160
쓰는건	5882
다시는	12
어쩌구	3602
당한다고	6296
들리는데	7283
났다	6540
있기	4514
친절하셨음	2637
경계	6982
메인	2696
있긴	2534
되었으면	422
한산하고	5928
뽑고	8089
햅번	7827
그랬음	1272
이나	1875
별반	4878
자국	2410
비추	1618
안된	5908
마셨지만	7221
이내	7277
하수	2067
다기	6045
포기	2132
되죠	2466
드네	5402
카펜데	764
익선동	1721
찍으러	1783
성당	4596
같기도	1975
안됨	4030
협소해	1541
오래된것	8008
원하는	402
주소	941
내보내는	6712
되어있어	4789
협소함	3757
달구	4797
쫀쫀	3767
궁합	1145
감수	4256
둔거지	6269
#잠실커피	7351
가려고요	4650
버터크림	734
담겨	7268
브라우니	591
협소하	2455
있다가	1473
fairly	5216
느낀게	5028
좋아해서	958
되는게	3855
같으나	7462
빵점	6013
픽업	5707
어쩌다	4316
햇볕	397
상상	2961
배치	826
물감	3943
단길	1306
늦게가면	1024
벌써	1439
금액	1241
후회	2721
물가	4113
우주	5570
한숨	3656
방콕	3919
500원	2997
오래되고	1526
케일	2187
케익	188
시끄러울까봐	5621
케이	2252
6천원	2216
널찍해서	2892
자극	1942
뚫린	2564
내는	4263
미학	4264
맛있을듯	4594
된줄	4710
개성	4576
요청	2976
할라피뇨	5740
비치	4925
드세요	1393
돌아옴	6652
완화	2955
비싸서	2019
번거로워	8218
무교	8257
지금껏	4019
기색	6445
할수있음	7986
상세	7135
촉촉해요	7926
개선	182
하신	3821
느끼게	1336
케잌	595
행복	1507
하실	1550
들어왔어요	7906
날이였는데	8015
두시	2470
친절하지만	4633
후후	5854
강하지	3165
현금	4057
느낌이었다	3527
할수	1215
봐도	1887
끼리	869
날땐	2258
완벽해요	6589
세면대	2758
its	7616
달았지만	1143
291-26	1678
성도	5558
안중근	5820
미쳤고	1809
물건	3475
많다는	6605
털실	2372
자기	4035
날때	4948
떨어지고	5510
되지	6728
로얄	1169
느끼고	2449
기대하겠습니다	6145
독특한데	7128
넉넉히	5688
바나나	1791
멋진	1158
되는거	6128
세대	7526
달기	3158
가득하고	4809
강해요	5366
돌파	6073
산뜻함	5830
양갱	1242
했을거라	6395
대한민국	4143
산뜻한	6662
달콤한	3352
달긴	4394
런트	6226
유발	7779
생각나면	3559
많아져서	5695
항상	1369
나올거같이	6758
웃음	6759
드세용	768
가봤었지만	7205
튼튼하고	7854
긋하구	7210
분명히	7074
한순간	4223
준수	2886
켜지는것에도	6376
네이버	1698
보입니다	3839
귀여워서	1981
했구요	3370
우지	1644
나왔고	5340
페리	7328
보람	4895
적절한	5983
묻고	6638
장갑	8123
느껴져요	4040
휴지	1528
대가	2207
한시	4884
한식	5839
그저	1988
기세	4003
일회용	173
대갈	7001
보라	5233
문구	1573
녹아서	5607
찾아다닐만큼	7796
니당	1066
나오는	1607
브랜드	2536
드는	1739
2021년	6681
주스	972
아름답고	4182
#플러스마이너스커피	7364
이어가려면	7537
팔지	2814
골목길	2006
느림	2493
올거에요	7063
미소시루	2158
납득	3858
씨름	3142
만들어주는	4089
city	5215
잡고	461
비켜	5842
묽고	5370
나오니까	7151
온라인	6024
사용자	6747
있는듯	5930
많습니다	4017
가야	143
주심	1503
꺼내	2577
예쁘고	252
보러	2800
상수	3865
다신안가	8216
하신다면	5730
붕어빵	2489
식사	1256
주시	1835
주신	4803
했다는데	8072
아니었고	6492
않았어요	1850
접근성	3499
스페이스	5610
이었고	6444
바빠요	6293
받네요	4112
올랐어요	3495
저렴하기까지	2109
크에서	6925
거려	8087
타이틀	6212
플라타너스	7407
무언가	3468
생겼다	6760
햇빛	2831
애프터눈티	4155
바뀌신	2123
아니냐	7446
본래	6756
이는	6753
느꼈네요	1261
싫어하는	2647
싱겁고	5353
예쁘게	2191
로우	5264
춥다	1966
필요	612
피자	964
시설	413
쌍문	5963
아기자기한	923
한다는데	4668
담긴	5735
맛있는듯	5325
들어있어서	5726
베이커리	167
괜찮았는데	2720
아니시라면	2565
시선	7543
음량	7178
으리	7802
여드름	7444
빵집	1051
좋았으나	4510
면역	6727
나라	3096
churros	6316
로움	8110
없어져서	5692
모르겠어요	1059
대고	138
신상	1802
스타벅스	866
당하고	3338
포켓볼	3608
시나몬	59
사악	4431
찾아서	4488
짜증난다	7207
적당하고	1816
불고기	6218
봤습니다	992
듣는	3220
주셨어요	4852
있나	4080
메뉴인	1677
먹었는데도	1317
하구만	7402
든다	6099
구수한	625
이대	4243
이상은	5787
탐탐	6434
바랐는데	3446
걸리긴	3755
4000원	6615
체크	3781
파니니	862
상시	649
상식	5693
피드백	2083
둬서	6211
올리셨어요	7397
자꾸	1134
가옥	8055
해서	439
멋져요	6929
당근	2351
능력	4500
뻑뻑	1074
#북촌가성비카페	7360
시급합니다	5368
그럴수	6974
해산물	1863
티켓	2597
위생	1400
구워주세요	8033
깔끔함	1927
좋아하실	5697
넣어주는	5725
이따금	4383
할거면	1192
2014년	4778
잘나오고	322
맛있는데	750
해주면	6918
봤다	1415
없었었네요	5636
신선	6813
지가	2296
쫄깃해	6579
틀었을까	7976
팥죽	6148
물기	4722
꾸며가서	7459
핫도그	4449
철판	6964
낄려고	5487
왕십리	7193
깔끔한	891
유부	6558
모르겠네요	1367
하네요	1284
어쩌나	6017
가요	1052
사업	5800
좋았을걸	5738
만족합니다	4808
러프	2117
로이	2951
배탈	6248
퇴근	5752
넉넉한	6666
어려워요	1561
눈높이	8044
인당	1571
모르는	2222
20-30	6942
파이는	718
파채	7732
토로	8037
잠깐	458
친절하시네요	3607
캠핑	6660
테헤란로	5781
외투	3652
재고	4542
위세	8144
delicious	4738
사먹어	4929
읽는	1506
허락	7079
흡연	3911
잡기	3756
탕탕	7686
되어있음	1517
아이스커피	4476
이도	2330
싫다면	341
다녀	726
열려다	6563
개살구	7217
맛있습니다	1652
아래	1583
않더라고요	2360
그러실	4084
지게	3592
스르르	4187
초월	5582
불편했고	7119
만족스럽습니다	4572
서로	2733
상당히	2173
즐길수있을거	7431
토론	7867
조합	603
나가겠다고	4534
1500원	6223
불편하다	4152
지경	4169
가세용	4382
일단	1670
하아	5967
이동	2697
아랫	482
있었지만	1838
나들이	4693
올랐네요	6704
시끄럽지	5272
디자인상	8011
새것의	633
음료	108
믿기지	5012
일대	4715
줘서	4099
삶아져있는데	6526
꼬소함	8024
대기	2104
느므	6788
촉촉한	2444
고객	1402
거리	848
고개	7252
주차공간	6623
감안	5040
조만간	2821
실속	7891
하얀	6103
들렸는데	2853
고가	3604
버리는	4911
흔적	4960
지고	1647
사먹은	5723
아닐까	1310
뭔가	605
사먹을	5112
왓다갓다	7417
콘파나	4605
없었어요	5116
새치기	8142
오신다면	7197
가을	4555
인도	4882
띄워주시다니	7285
꿀팁	6129
원점	2016
괜찮았으나	5067
거림	2885
맛있으니	1645
팔찌	6459
가능해서	46
사용	878
반지하	5923
생산	7400
듭니	4452
다정한	4181
긋하고	1681
좋구요	3440
들도	5107
안하나	5467
어둑어둑하여	4723
중요하게	7728
눌러주신	3784
얘기	442
미흡함이	4961
트이고	4010
하여	3327
jmt	1979
가입	8141
있으니	2169
지나도록	6436
좋아하시겠더라구요	7980
생색	7784
넓지는	3827
봫던	7799
였는데	2276
괜찮아서	3928
하려고	1845
뿐입니다	7077
모션	8232
실수	438
나오는데	4827
번은	738
가장	338
됐나요	8261
원조	2305
콘파냐	2948
잊으셨는지	7842
노심초사	8032
각자	4528
job	4490
마름모	5948
긍정	6614
좋아하실듯	1982
콘판나	5540
jon	8106
작년	2121
일도	6609
틱틱대	4469
많으면	2710
밋밋해서	5912
들려서	3157
중심	6717
공기청정기	1429
간이	2520
이쁘지만	7972
있는데	791
쓰신	4287
보며	2931
켰다가	4918
이드	3050
afternoon	5204
나를	2570
쓰시	1521
특히	215
잇는	520
질겨	5345
감염	6074
나름	323
아메리카노	374
볼륨	2215
귀여웠어요	6292
입니	6596
조화	3586
무난	106
가정	5441
소개	6809
사이사이	779
면접	4172
필요해서	7233
번잡	4674
야하니	7495
있는	128
빡치는데	3471
냠냠	92
높습니다	5893
부족하고	6970
햇살	1794
보면	2140
버전	7836
느껴지네요	6940
소감	3098
친절했어요	1895
소음기	2077
보냈어요	2869
지근	8259
냉동	1103
다는	5321
태어나서	2437
7천원	2648
간장	3131
스트로베리	17
먹어야지	4350
가짓수	4996
알려	2861
편했습니다	3761
있다	671
행복해서	7811
낡았고	4323
야하는	2741
7000원	3523
뜬금	4680
한여름	3650
사이	2700
지금	158
걸림	3428
체인점	2537
웟음	6853
4500원	1971
행사	2624
그런거겠지	8076
customers	7608
같아	1830
흡입	7905
들어있어요	8239
사장	110
다님	5694
맞아서	1489
가족	2917
고교	4867
들려요	3987
지긴	6178
두운	2281
서럽고	7562
트러플	1593
afternoons	5131
닦는	4275
크네요	6771
써니	7267
다닐	6021
1회	7343
평범했어요	3962
좋을거	5371
다닌	6529
좋을것	1290
난리	7425
맛있었	2629
어떻하지	6530
말았다	8226
아닌데	181
맛있어	746
같은데	233
천차만별	4986
맛봤는데	2249
울창	4540
철학	327
해리포터	6477
엄청난	5049
쉐프	5793
답십리	5972
금지	176
대꾸	3443
마싯어요	2638
마르소	6143
각종	1141
있다는게	730
사전	5737
lucky	5764
두유	185
동행	7549
호강	4822
있던	572
나면	5768
바뀌는것	7742
있겠다	6593
예쁩니다	6165
닦달	6480
없어서	703
줄알	2658
여윽시	7006
편해서	5667
스럽고	3362
산이	7744
목소리	2686
보물	1825
까칠한	5275
쓰면서	2054
비트	2523
일듯	2435
일등	6777
사정	4332
바라지는	2966
적은데	2244
시간여행	819
미쳤나	6125
"건물	6523
허리	4337
고디바	2558
비싸요	2498
맛있을	1112
디테일	5562
강요	3155
맛있음	481
건강하게	4318
딸리는지	7535
corner	5189
겁나고	7561
삭제	1879
의류	7281
모습	2261
아마	2707
아닌듯	2144
닫는	6413
하자	6733
사봤는데	3407
감은	4456
친절하세요	52
맛있으나	6679
신나는	6833
짜증나는	7382
찾아올	6299
바삭바삭하고	5118
비스킷	5982
큰소리	5955
취급	717
퍼석	3725
고급	1173
싸서	3716
친절하세용	4670
개업	4842
설마	5342
나옵니다	2329
양재천	5572
들립니다	5720
2022.08	2502
생긴지	4207
이었나	2505
개연	6546
포도	2603
ㅆㄱㅈ	4916
고기	515
눈치	446
극찬	1309
낫습니다	4251
긍지	5907
초코쿠키	3461
해방촌	1924
끊기네요	5809
들어야하는데	4108
방학동	7062
살이	4966
댓글	2174
커스타드	2960
세라	3240
건물	453
먹었지만	3361
와야겠어요	4802
감임	4969
4000	6215
현대	3740
만족스러웠던	5970
작다	4727
그런지	975
건강하고	1021
달다	1345
질기	1464
줄여	6647
뽑는	2730
질긴	1296
야한다	5048
하려는	5310
무화과	2250
아메	1908
부탁드린다고	4890
나무	778
외플	7902
즐기면서	2525
장난	2288
기억	2419
주위	1446
웨이	714
놔두고	1208
감자	1861
달달	194
불편한데	3856
갱얼쥐	4458
그린티	549
종합	7461
상온	4298
한잔	743
갔을	1107
해서도	4583
않습니다	2803
